GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	ProSitePatterns	PS00815	Alpha-isopropylmalate and homocitrate synthases signature 1.	2489	2505	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Gene3D	G3DSA:3.20.20.70	Aldolase class I	2476	2747	5.9E-85	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Hamap	MF_02222	Homocitrate synthase.	2483	2851	70.478485	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Pfam	PF00698	Acyl transferase domain	574	787	1.5E-37	T	17-03-2025	IPR014043	Acyl transferase domain	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	2101	2300	4.81E-33	T	17-03-2025	IPR036291	NAD(P)-binding domain superfamily	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	SUPERFAMILY	SSF47336	ACP-like	2400	2470	3.4E-10	T	17-03-2025	IPR036736	ACP-like superfamily	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	NCBIfam	TIGR02146	homocitrate synthase	2484	2830	1.7E-146	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	SUPERFAMILY	SSF53901	Thiolase-like	12	408	3.3E-70	T	17-03-2025	IPR016039	Thiolase-like	GO:0016746(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	1869	2029	4.27E-26	T	17-03-2025	IPR036291	NAD(P)-binding domain superfamily	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	SMART	SM00827	Acyl transferase domain in polyketide synthase (PKS) enzymes.	575	885	1.7E-64	T	17-03-2025	IPR014043	Acyl transferase domain	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Gene3D	G3DSA:3.40.50.720	-	2081	2338	9.2E-56	T	17-03-2025	-	-	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	ProSitePatterns	PS00606	Ketosynthase family 3 (KS3) active site signature.	177	193	-	T	17-03-2025	IPR018201	Beta-ketoacyl synthase, active site	GO:0004315(InterPro)|GO:0006633(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	FunFam	G3DSA:1.10.238.260:FF:000002	Homocitrate synthase, mitochondrial	2748	2856	3.1E-56	T	17-03-2025	-	-	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Pfam	PF00682	HMGL-like	2482	2741	1.1E-77	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Pfam	PF14765	Polyketide synthase dehydratase N-terminal domain	1026	1180	1.0E-9	T	17-03-2025	IPR049551	Polyketide synthase, dehydratase domain, C-terminal	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	PANTHER	PTHR43775	FATTY ACID SYNTHASE	821	2517	0.0	T	17-03-2025	IPR050091	Polyketide and Nonribosomal Peptide Biosynthesis Enzymes	GO:0004312(PANTHER)|GO:0006633(PANTHER)|GO:0044550(PANTHER)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Pfam	PF08240	Alcohol dehydrogenase GroES-like domain	1786	1852	1.8E-5	T	17-03-2025	IPR013154	Alcohol dehydrogenase-like, N-terminal	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Gene3D	G3DSA:3.10.129.110	Polyketide synthase dehydratase	871	1183	2.9E-36	T	17-03-2025	IPR042104	Polyketide synthase, dehydratase domain superfamily	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	ProSiteProfiles	PS52019	Polyketide and metazoan fatty acid synthase dehydratase (PKS/mFAS DH) domain profile.	864	1182	20.698984	T	17-03-2025	IPR049900	Polyketide/metazoan fatty acid synthase, dehydratase domain	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	ProSiteProfiles	PS50991	Pyruvate carboxyltransferase domain.	2482	2735	31.610859	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Gene3D	G3DSA:1.10.238.260	-	2748	2856	1.0E-40	T	17-03-2025	-	-	-	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	ProSitePatterns	PS00816	Alpha-isopropylmalate and homocitrate synthases signature 2.	2668	2681	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_020647705.1	5f56c97ed09a156ebd618501b78ddba3	2856	Pfam	PF21089	Polyketide synthase dehydratase domain	886	961	0.0083	T	17-03-2025	IPR049552	Polyketide synthase, dehydratase domain, N-terminal	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Gene3D	G3DSA:2.130.10.10	-	1	331	3.7E-114	T	17-03-2025	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SUPERFAMILY	SSF50978	WD40 repeat-like	12	329	9.3E-46	T	17-03-2025	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Gene3D	G3DSA:1.10.238.260	-	1584	1697	4.5E-40	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	FunFam	G3DSA:2.130.10.10:FF:000193	Protein transport protein SEC31, putative	1	331	5.6E-182	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	NCBIfam	TIGR02146	homocitrate synthase	1320	1666	3.0E-150	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Gene3D	G3DSA:1.20.940.10	Functional domain of the splicing factor Prp18	1129	1235	7.2E-28	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SMART	SM00320	WD40_4	111	150	0.061	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SMART	SM00320	WD40_4	199	242	0.2	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SMART	SM00320	WD40_4	289	329	55.0	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SMART	SM00320	WD40_4	58	101	210.0	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SMART	SM00320	WD40_4	156	196	0.35	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SMART	SM00320	WD40_4	246	286	1.1E-6	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Pfam	PF22617	Homocitrate synthase post-HMGL domain-like	1591	1671	2.4E-34	T	17-03-2025	IPR054691	2-isopropylmalate synthase/homocitrate synthase, post-catalytic domain	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Pfam	PF12931	Sec23-binding domain of Sec16	532	751	8.9E-5	T	17-03-2025	IPR024298	Ancestral coatomer element 1, Sec16/Sec31	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Hamap	MF_02222	Homocitrate synthase.	1319	1675	68.488091	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	ProSitePatterns	PS00815	Alpha-isopropylmalate and homocitrate synthases signature 1.	1325	1341	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1043	1062	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	971	994	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1102	1117	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1064	1079	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	767	1128	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	817	826	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	944	960	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1252	1303	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	836	855	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1080	1101	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1257	1285	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	MobiDBLite	mobidb-lite	consensus disorder prediction	1020	1042	-	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Gene3D	G3DSA:1.25.40.1030	-	361	768	6.6E-111	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	253	295	10.575287	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	FunFam	G3DSA:1.20.940.10:FF:000007	Protein transport protein (SEC31), putative	1130	1234	6.4E-40	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	163	205	9.004632	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	ProSiteProfiles	PS50991	Pyruvate carboxyltransferase domain.	1318	1571	30.058994	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Pfam	PF00400	WD domain, G-beta repeat	249	286	0.53	T	17-03-2025	IPR001680	WD40 repeat	GO:0005515(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	FunFam	G3DSA:3.20.20.70:FF:000032	Homocitrate synthase, mitochondrial	1308	1583	5.0E-169	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	PANTHER	PTHR13923	SEC31-RELATED PROTEIN	3	1055	1.1E-294	T	17-03-2025	IPR040251	Protein transport protein SEC31-like	GO:0005198(PANTHER)|GO:0006888(InterPro)|GO:0007029(PANTHER)|GO:0030127(PANTHER)|GO:0070971(PANTHER)|GO:0090110(PANTHER)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	FunFam	G3DSA:1.10.238.260:FF:000002	Homocitrate synthase, mitochondrial	1584	1697	1.5E-63	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Pfam	PF07304	Steroid receptor RNA activator (SRA1)	1099	1231	1.1E-5	T	17-03-2025	IPR009917	SRA1/Sec31	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	CDD	cd07948	DRE_TIM_HCS	1318	1579	0.0	T	17-03-2025	IPR048253	Homocitrate synthase, catalytic TIM barrel domain, fungi/bacteria	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Pfam	PF00682	HMGL-like	1318	1577	9.9E-80	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	SUPERFAMILY	SSF51569	Aldolase	1316	1593	2.56E-67	T	17-03-2025	-	-	-	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	ProSitePatterns	PS00816	Alpha-isopropylmalate and homocitrate synthases signature 2.	1504	1517	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_013054445.1	28422c2a6da47bd01d870b033f98d16a	1741	Gene3D	G3DSA:3.20.20.70	Aldolase class I	1308	1583	3.5E-81	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	Gene3D	G3DSA:3.20.20.70	Aldolase class I	38	344	5.2E-105	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	SUPERFAMILY	SSF51569	Aldolase	40	335	1.83E-63	T	17-03-2025	-	-	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	ProSiteProfiles	PS50991	Pyruvate carboxyltransferase domain.	44	318	31.399242	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	FunFam	G3DSA:3.20.20.70:FF:000201	Hydroxymethylglutaryl-CoA lyase	39	344	9.9E-126	T	17-03-2025	-	-	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	PANTHER	PTHR42738	HYDROXYMETHYLGLUTARYL-COA LYASE	30	346	1.0E-131	T	17-03-2025	IPR043594	HMG-CoA lyase	GO:0004419(PANTHER)|GO:0006552(PANTHER)|GO:0016833(InterPro)|GO:0046951(PANTHER)	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	Gene3D	G3DSA:3.90.226.10	-	370	636	2.1E-52	T	17-03-2025	-	-	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	Pfam	PF00378	Enoyl-CoA hydratase/isomerase	381	624	6.0E-36	T	17-03-2025	IPR001753	Enoyl-CoA hydratase/isomerase	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	CDD	cd07938	DRE_TIM_HMGL	46	326	2.45358E-158	T	17-03-2025	-	-	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	CDD	cd06558	crotonase-like	375	569	1.8638E-43	T	17-03-2025	-	-	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	SUPERFAMILY	SSF52096	ClpP/crotonase	366	624	6.1E-48	T	17-03-2025	IPR029045	ClpP/crotonase-like domain superfamily	-	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	ProSitePatterns	PS01062	Hydroxymethylglutaryl-coenzyme A lyase active site.	277	286	-	T	17-03-2025	IPR000138	Hydroxymethylglutaryl-CoA lyase, active site	GO:0004419(InterPro)	-
GCA_022627105.1	500d940a28dedc89182bc884940baa8c	643	Pfam	PF00682	HMGL-like	44	323	1.6E-47	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Hamap	MF_02222	Homocitrate synthase.	672	1028	69.233772	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	SUPERFAMILY	SSF56672	DNA/RNA polymerases	2	260	2.85E-58	T	17-03-2025	IPR043502	DNA/RNA polymerase superfamily	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Gene3D	G3DSA:3.40.1170.60	-	7	64	3.0E-19	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	NCBIfam	TIGR02146	homocitrate synthase	673	1019	1.4E-151	T	17-03-2025	IPR011872	Homocitrate synthase	GO:0004410(InterPro)|GO:0019752(InterPro)|GO:0019878(InterPro)|GO:0046912(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	ProSiteProfiles	PS50991	Pyruvate carboxyltransferase domain.	671	924	32.01646	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Pfam	PF00817	impB/mucB/samB family	3	210	3.3E-33	T	17-03-2025	IPR001126	UmuC domain	GO:0006281(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Gene3D	G3DSA:3.20.20.70	Aldolase class I	661	936	5.2E-83	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	FunFam	G3DSA:1.10.238.260:FF:000002	Homocitrate synthase, mitochondrial	937	1050	2.1E-63	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	SUPERFAMILY	SSF51569	Aldolase	669	946	9.71E-68	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Pfam	PF00682	HMGL-like	671	930	1.7E-80	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Gene3D	G3DSA:3.30.70.270	-	65	222	4.4E-29	T	17-03-2025	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	MobiDBLite	mobidb-lite	consensus disorder prediction	530	572	-	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	MobiDBLite	mobidb-lite	consensus disorder prediction	377	436	-	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	MobiDBLite	mobidb-lite	consensus disorder prediction	401	411	-	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	MobiDBLite	mobidb-lite	consensus disorder prediction	632	655	-	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	MobiDBLite	mobidb-lite	consensus disorder prediction	549	563	-	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Gene3D	G3DSA:1.10.238.260	-	937	1050	3.6E-40	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	FunFam	G3DSA:3.40.1170.60:FF:000006	DNA polymerase iota	7	64	3.0E-30	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	CDD	cd07948	DRE_TIM_HCS	671	932	0.0	T	17-03-2025	IPR048253	Homocitrate synthase, catalytic TIM barrel domain, fungi/bacteria	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	FunFam	G3DSA:3.20.20.70:FF:000032	Homocitrate synthase, mitochondrial	661	936	2.0E-169	T	17-03-2025	-	-	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	ProSitePatterns	PS00816	Alpha-isopropylmalate and homocitrate synthases signature 2.	857	870	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	ProSitePatterns	PS00815	Alpha-isopropylmalate and homocitrate synthases signature 1.	678	694	-	T	17-03-2025	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752(InterPro)|GO:0046912(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	PANTHER	PTHR46404	DNA POLYMERASE IOTA	3	686	1.6E-133	T	17-03-2025	-	-	GO:0003887(PANTHER)|GO:0019985(PANTHER)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Gene3D	G3DSA:3.30.1490.100	-	335	496	3.3E-29	T	17-03-2025	IPR036775	DNA polymerase, Y-family, little finger domain superfamily	GO:0003684(InterPro)|GO:0006281(InterPro)	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	Pfam	PF22617	Homocitrate synthase post-HMGL domain-like	944	1024	2.7E-34	T	17-03-2025	IPR054691	2-isopropylmalate synthase/homocitrate synthase, post-catalytic domain	-	-
GCA_026025795.1	787f9bce09428d2d45ed6cb6d26efd6d	1100	ProSiteProfiles	PS50173	UmuC domain profile.	1	252	33.044624	T	17-03-2025	IPR001126	UmuC domain	GO:0006281(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	NCBIfam	TIGR01123	branched-chain-amino-acid transaminase	898	1222	6.3E-74	T	17-03-2025	IPR005786	Branched-chain amino acid aminotransferase II	GO:0004084(InterPro)|GO:0009081(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF00682	HMGL-like	2657	2915	2.4E-81	T	17-03-2025	IPR000891	Pyruvate carboxyltransferase	GO:0003824(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:3.10.20.90	-	2487	2587	3.8E-7	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSiteProfiles	PS50011	Protein kinase domain profile.	1478	1746	40.131386	T	17-03-2025	IPR000719	Protein kinase domain	GO:0004672(InterPro)|GO:0005524(InterPro)|GO:0006468(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	ProSitePatterns	PS00108	Serine/Threonine protein kinases active-site signature.	1601	1613	-	T	17-03-2025	IPR008271	Serine/threonine-protein kinase, active site	GO:0004672(InterPro)|GO:0006468(InterPro)	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	FunFam	G3DSA:3.30.200.20:FF:000040	Dual specificity mitogen-activated protein kinase kinase	1464	1558	9.3E-14	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:3.20.20.70	Aldolase class I	2646	2916	5.0E-82	T	17-03-2025	IPR013785	Aldolase-type TIM barrel	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Pfam	PF13926	Domain of unknown function (DUF4211)	580	715	3.1E-18	T	17-03-2025	IPR025451	Domain of unknown function DUF4211	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	Gene3D	G3DSA:1.10.238.260	-	2917	2994	1.3E-16	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	251	270	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2184	2240	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1306	1315	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1763	1780	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2418	2427	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	193	584	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1994	2076	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	73	82	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	305	318	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1	15	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	384	394	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2185	2202	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	1306	1334	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	89	111	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	2413	2475	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	454	463	-	T	17-03-2025	-	-	-	-
GCA_034509285.1	652fbff128b3c2bc2022de64a2cfb95b	3029	MobiDBLite	mobidb-lite	consensus disorder prediction	62	72	-	T	17-03-2025	-	-	-	-
